cLabel,cDesc,cSize,cGenes,cScorePheno,pValZ,pValZCorr,pValPerm,pValPermCorr
GO:0070365,"hepatocyte differentiation",8,"PCK2, ITGA2, KRT18, MESP1, ANXA1, PROX1, TAF10, FRZB",-0.0858044661315402,0.0124603305177833,0.999648439914061,0.0033,0.602315151515151
GO:0032201,"telomere maintenance via semi-conservative replication",17,"POLD4, POLD3, CTC1, PRIM2, DSCC1, CHTF18, PCNA, RTEL1, RFC1, RFC3, STN1, RFC5, BLM, RPA2, TERF1, DNA2, PRIM1",-0.053885312170047,0.0126798676860646,0.999648439914061,0.005,0.708982978723404
GO:0042795,"snRNA transcription from RNA polymerase II promoter",37,"ICE1, GTF2A2, MEPCE, TAF13, POLR2I, POLR2G, INTS4, INTS12, RPRD2, SNAPC5, ZC3H8, INTS6, INTS13, POLR2E, ELL3, POLR2K, ZNF143, POLR2L, CDK9, POLR2H, NCBP2, TAF5, PHAX, INTS9, RPAP2, SNAPC1, INTS8, GTF2A1, POU2F2, CCNT1, NABP1, POLR2J, ELL2, ICE2, TAF11, ELL, GTF2F2",-0.0234443126079681,0.0129245446847119,0.999648439914061,0.0147,0.974333333333333
GO:0045947,"negative regulation of translational initiation",7,"EIF4EBP1, ATF4, RBM4, LARP1, RPL13A, TPR, PAIP2",-0.0455084665565901,0.0129448731355324,0.999648439914061,0.0083,0.822403389830508
GO:0098901,"regulation of cardiac muscle cell action potential",17,"DSP, HCN4, SLMAP, ATP2A2, RYR2, DLG1, JUP, CXADR, NOS1AP, CALM3, ANK3, CALM1, FGF13, TMEM161B, CAMK2D, CTNNA3, CACNA1C",-0.0532903220390872,0.0133891154669181,0.999648439914061,0.0074,0.772507142857143
GO:0044154,"histone H3-K14 acetylation",11,"WBP2, BRPF1, BRD1, YEATS2, SIRT1, PHF14, DR1, TADA2A, NAP1L2, ZZZ3, WDR5",-0.0555369324787414,0.0134451267170699,0.999648439914061,0.0062,0.716962264150943
GO:0002093,"auditory receptor cell morphogenesis",6,"SOD1, RIPOR2, SLITRK6, MYO7A, SEC24B, WDPCP",-0.0514632234247968,0.0139305559642649,0.999648439914061,0.0136,0.957898795180723
GO:0045922,"negative regulation of fatty acid metabolic process",13,"BRCA1, ERLIN1, PIBF1, TRIB3, ACADL, CNR1, DGAT2, INSIG2, PLIN5, SIRT1, APOC1, SIRT4, MFSD2A",-0.0471856076364909,0.0141292112614301,0.999648439914061,0.0069,0.746988888888889
GO:0006111,"regulation of gluconeogenesis",26,"DDB1, ZNF692, MAEA, SIRT7, ARPP19, SIRT1, C1QTNF12, LEPR, FOXO1, DGAT2, NNMT, MST1, SDHAF3, SLC35B4, PTPN2, PGP, WDR5, C1QTNF3, ERFE, NLN, OGT, RANBP2, SOGA1, PPARGC1A, FAM3A, CRY1",-0.0275658355680078,0.0143394054330752,0.999648439914061,0.0154,0.974333333333333
GO:0043044,"ATP-dependent chromatin remodeling",32,"MIS18BP1, CENPC, ARID1A, CHD5, SMARCC1, CENPK, SMARCC2, CENPP, SMARCD2, PBRM1, HDAC2, DAXX, ATRX, CENPN, RBBP4, ACTL6A, TERF1, HNRNPC, ACTB, RNF8, ACTR5, MIS18A, CENPX, CENPS, CHD4, MBD2, SMARCA1, RBBP7, CENPW, ARID1B, CHD3, ITGB3BP",-0.040759198806263,0.0147432839778753,0.999648439914061,0.0102,0.903472727272727
GO:0006505,"GPI anchor metabolic process",15,"MPPE1, PIGP, PGAP3, PIGK, PIGV, PIGT, PIGF, DPM3, DPM2, PGAP1, GPLD1, PIGL, PIGQ, PIGX, PIGC",-0.0417511501023737,0.0154880301621453,0.999648439914061,0.0149,0.974333333333333
GO:0008655,"pyrimidine-containing compound salvage",6,"TYMP, UPP2, UPP1, TK1, UCK2, PUDP",-0.0831971632919444,0.0158629268680336,0.999648439914061,0.0125,0.936858974358974
GO:0043097,"pyrimidine nucleoside salvage",6,"UPP2, UPP1, UCK2, TYMP, PUDP, TK1",-0.0831971632919444,0.0158629268680336,0.999648439914061,0.0125,0.936858974358974
GO:0060439,"trachea morphogenesis",6,"MAPK3, MAPK1, RSPO2, MAP2K1, WNT7B, CTNNB1",-0.0971938325633423,0.0158744389707336,0.999648439914061,0.0157,0.974333333333333
GO:0098787,"mRNA cleavage involved in mRNA processing",9,"NUDT21, CSTF2, CPSF1, CPSF6, TUT1, FIP1L1, CSTF2T, CPSF7, NCBP2",-0.0539394897916203,0.0159695464274558,0.999648439914061,0.0159,0.974333333333333
GO:0098789,"pre-mRNA cleavage required for polyadenylation",9,"FIP1L1, CPSF1, NCBP2, CSTF2T, NUDT21, TUT1, CPSF7, CPSF6, CSTF2",-0.0539394897916203,0.0159695464274558,0.999648439914061,0.0159,0.974333333333333
GO:0009162,"deoxyribonucleoside monophosphate metabolic process",11,"UPP2, NT5M, DNPH1, SHMT1, DPYD, PNP, DCTD, UPP1, TK1, TYMP, GDA",-0.0508675789433041,0.0160697865388388,0.999648439914061,0.0115,0.930744736842105
GO:0007094,"mitotic spindle assembly checkpoint",12,"GEN1, SPDL1, MAD2L2, DYNC1LI1, ZWINT, CDT1, MAD1L1, CENPF, ZWILCH, BUB3, TPR, PSMG2",-0.0394905952620898,0.0163312895065383,0.999648439914061,0.015,0.974333333333333
GO:0071173,"spindle assembly checkpoint",12,"ZWILCH, BUB3, DYNC1LI1, MAD1L1, GEN1, CDT1, TPR, ZWINT, SPDL1, MAD2L2, CENPF, PSMG2",-0.0394905952620898,0.0163312895065383,0.999648439914061,0.015,0.974333333333333
GO:0006506,"GPI anchor biosynthetic process",14,"MPPE1, DPM2, PIGV, PIGC, PIGT, PGAP3, PIGL, PIGK, DPM3, PIGX, PIGF, PGAP1, PIGQ, PIGP",-0.0512616647188308,0.0165721506141713,0.999648439914061,0.0163,0.974333333333333
GO:0018126,"protein hydroxylation",12,"JMJD7, EGLN1, P3H1, P3H2, JMJD4, PLOD2, P4HA2, PLOD3, CRTAP, JMJD6, PRDX4, P3H3",-0.0486651254206491,0.0171554984597734,0.999648439914061,0.0119,0.930744736842105
GO:0042796,"snRNA transcription from RNA polymerase III promoter",6,"SNAPC5, ICE1, SNAPC1, ICE2, ZC3H8, ELL",-0.0954726058666983,0.0173325641674822,0.999648439914061,0.0062,0.716962264150943
GO:0043628,"ncRNA 3'-end processing",14,"HSD17B10, INTS12, TRMT10C, INTS6, TOE1, ELAC2, USB1, ERI3, RPS21, POLR3K, FBL, INTS8, EXOSC8, TUT1",-0.0538647598642112,0.0175334469702885,0.999648439914061,0.013,0.949975
GO:0035269,"protein O-linked mannosylation",14,"POMT1, POMT2, LARGE1, POMGNT2, FKRP, TMTC1, FKTN, RXYLT1, B4GAT1, SDF2L1, TMTC4, DPM2, DPM3, TMTC3",-0.0700669193646977,0.0176143191716798,0.999648439914061,0.008,0.820491228070175
GO:1902253,"regulation of intrinsic apoptotic signaling pathway by p53 class mediator",17,"CD74, CD44, MYC, ARMC10, ATAD5, MIF, ELL3, MSX1, SIRT1, ING2, RRM2B, BCL2, ZNF385A, TAF9B, BDKRB2, RPL26, PTTG1IP",-0.049311049597998,0.0179628805250567,0.999648439914061,0.0102,0.903472727272727
GO:1901797,"negative regulation of signal transduction by p53 class mediator",20,"CD74, SNAI2, MIF, BCL2, CD44, ZNF385A, ARMC10, DYRK3, ING2, BDKRB2, RRM2B, TAF9B, ATAD5, PTTG1IP, C16orf72, NOP53, SNAI1, SIRT1, ELL3, TWIST1",-0.0594787149826526,0.0180118086944763,0.999648439914061,0.0064,0.716962264150943
GO:0046134,"pyrimidine nucleoside biosynthetic process",13,"UPP2, CTPS2, TYMP, CMPK1, NME1, NME3, UMPS, UPP1, TK1, NME7, PUDP, UCK2, NME5",-0.0395647631136638,0.0182301455328535,0.999648439914061,0.019,1
GO:0010803,"regulation of tumor necrosis factor-mediated signaling pathway",24,"TRIM32, TRADD, CARD16, GAS6, HSPA1A, TAX1BP1, IKBKB, PELI3, TNF, SPHK1, SYK, PYDC1, PTPN2, GSTP1, CASP1, TRAIP, LAPTM5, PYCARD, CLIP3, NOL3, CFLAR, CHUK, CCDC3, BIRC3",-0.0421955601634746,0.0182426304728817,0.999648439914061,0.0136,0.957898795180723
GO:0002756,"MyD88-independent toll-like receptor signaling pathway",16,"IKBKB, UBE2D2, CHUK, IRF3, UBA52, BIRC3, TICAM1, RAB11FIP2, TRAF3, SARM1, TLR3, TLR4, UBE2D1, RPS27A, LY96, TANK",-0.0381801490491446,0.0183086175147008,0.999648439914061,0.0182,0.992211009174312
GO:0098917,"retrograde trans-synaptic signaling",7,"SYT4, CNR1, GUCY1A1, NLGN1, TENM2, FARP1, NOS1",-0.126924260931391,0.0190235328683794,0.999648439914061,0.0042,0.646136842105263
GO:0033260,"nuclear DNA replication",30,"POLD3, BLM, ATRX, PRIM2, RFC3, GMNN, DSCC1, WIZ, RPA2, MCM3, DNA2, STN1, CDT1, CHEK2, ZMPSTE24, RTEL1, CHTF18, PRIM1, ATAD5, CTC1, TERF1, MCM7, RFC5, MCM6, PCNA, MCM5, LIG1, POLD4, RFC1, DONSON",-0.0434868088210361,0.0194029442170555,0.999648439914061,0.0113,0.930744736842105
GO:0044786,"cell cycle DNA replication",30,"MCM3, STN1, CTC1, DONSON, CDT1, RPA2, RTEL1, POLD4, RFC1, DNA2, MCM7, TERF1, WIZ, RFC5, BLM, GMNN, LIG1, RFC3, CHTF18, PCNA, ZMPSTE24, PRIM1, MCM6, MCM5, POLD3, CHEK2, ATRX, DSCC1, ATAD5, PRIM2",-0.0434868088210361,0.0194029442170555,0.999648439914061,0.0113,0.930744736842105
