cLabel,cDesc,cSize,cGenes,cScorePheno,pValZ,pValZCorr,pValPerm,pValPermCorr
GO:0090556,"phosphatidylserine-translocating ATPase activity",6,"ABCA7, ABCA1, ATP8A1, ATP11B, ATP11A, ATP8A2",-0.0537080810305307,0.0237747504063453,0.613854547499818,0.016,0.585675
GO:0000217,"DNA secondary structure binding",11,"RAD51C, RECQL4, MSH2, NR0B1, RAD51D, GEN1, RBBP8, HMGB1, BLM, HMGB3, HMGB2",-0.0689140256241265,0.0241034674460161,0.613854547499818,0.0193,0.587577777777778
GO:0003713,"transcription coactivator activity",122,"SETD3, NCOA3, CTBP2, DAXX, SMARCD3, ACTN4, DHX9, TRIM52, SUB1, WWOX, FIZ1, PSIP1, HTATIP2, SMARCD2, ACTN1, ARL2BP, SERTAD2, TADA1, TOX2, MED16, PHF2, BCL3, TRIM14, MED13, HMGB2, MAGED1, MPND, MED24, ELK1, TADA2A, PBXIP1, TAF11, PSMD9, HMGB1, TRIM32, TADA2B, SRA1, TRIM13, COPS5, UBE3A, BRCA1, PRDM16, CENPJ, CBFB, JUP, JADE1, MYSM1, BCL9, POU2AF1, KMT2C, KDM5A, TACC1, MED21, TMF1, WWC1, MAML1, TOX3, PRMT2, TRIM62, PER2, ATXN7L3, MED12L, MED23, PPARGC1B, ZBED1, TRIM27, SMARCC1, FGF2, PCBD1, WDR77, TRIM22, NUPR1, CAMTA2, CALCOCO1, ZMIZ1, CITED4, TRIP11, SIRT1, NPAT, PMF1, USP16, RERE, SMARCC2, TRIM24, KAT8, TRERF1, MED7, CTNNB1, MTDH, APBB1, MTA3, NACA, ARID5B, PRKCB, LMO2, ARRB1, ZFPM2, MMS19, RBM14, NRIP1, ARID1A, TCERG1, ARID1B, MAML3, WBP2, MAML2, ACTN2, DTX1, TRIM8, MID2, PPARGC1A, SMARCD1, ACTL6A, MED14, CITED2, ZZEF1, BCL10, ENY2, TRIM37, JMY, TDRD3, KAT6A",-0.0233555377381479,0.025201544708023,0.613854547499818,0.0278,0.627572602739726
GO:0008143,"poly(A) binding",12,"DDX3X, TIA1, PABPC1L, KHDRBS2, PPIE, DDX1, HNRNPDL, ELAVL4, PABPC5, PABPC1, RBMS1, LARP4",-0.0549347295051623,0.0258057351927176,0.613854547499818,0.0312,0.627572602739726
GO:0101005,"ubiquitinyl hydrolase activity",51,"MINDY2, USP9X, OTUB1, STAMBPL1, UCHL3, ATXN3, ZRANB1, OTUD4, USP9Y, USP33, USP54, EIF3H, VCPIP1, USP49, USP16, USP35, UCHL1, USP37, UFD1, SHMT1, MYSM1, USP46, YOD1, USP10, OTUD6B, USP13, MINDY3, USP12, USP45, TANK, BAP1, USP31, OTUB2, USP28, MINDY1, OTUD1, USP47, COPS5, EIF3F, MPND, JOSD1, USP1, USP8, USP5, USP3, USP51, STAMBP, USP4, USP36, USP11, USP38",-0.0218468925157512,0.0258181832978962,0.613854547499818,0.0309,0.627572602739726
GO:0015198,"oligopeptide transporter activity",6,"ABCC5, ABCB9, SLC15A4, GJA1, SLC15A3, ABCC1",-0.0555210629627478,0.0266298466703731,0.613854547499818,0.0272,0.627572602739726
GO:0035673,"oligopeptide transmembrane transporter activity",6,"ABCC5, ABCC1, ABCB9, GJA1, SLC15A3, SLC15A4",-0.0555210629627478,0.0266298466703731,0.613854547499818,0.0272,0.627572602739726
GO:0070063,"RNA polymerase binding",21,"ERBB2, PKN2, ESRRB, STOM, SMYD2, CCNT1, TAF10, LEO1, RPAP2, WAC, RPRD2, BRCA1, YTHDC2, TCERG1L, NCOA3, ELP4, ELP2, TCERG1, AGO1, DHX9, CTR9",-0.0329419319364882,0.0268037560879962,0.613854547499818,0.029,0.627572602739726
GO:0043560,"insulin receptor substrate binding",7,"JAK2, PRKCD, INSR, PIK3CA, PIK3CB, WDR6, PIK3R1",-0.054635066235017,0.0268211539601105,0.613854547499818,0.0233,0.627572602739726
GO:0042393,"histone binding",116,"L3MBTL3, PHIP, TDRD3, CHD2, MTF2, BRD1, NAP1L3, STAT1, KMT2E, KDM7A, ING3, MBTD1, CDYL2, SPIN1, USP51, TSPYL1, MPND, ATRX, COPRS, PHF14, KDM5A, MLLT1, NPM3, RNF168, ZZEF1, TSPYL4, TSPYL5, MLLT6, JMJD7, PHF2, PRKCB, PHF13, KAT6B, SPIN3, NPM2, SPHK2, APBB1, USP3, WDR5, GRWD1, CBX5, ZMYND8, ZCWPW2, MLLT10, SUZ12, DPF1, FH, LEF1, PHF8, PYGO2, NCAPD2, KAT8, CKS1B, KDM1B, USP16, USP49, IPO7, NAP1L2, SAMD13, PYGO1, AIRE, SPIN4, JARID2, TBL1X, BRD2, L3MBTL2, ZCWPW1, UIMC1, RBBP4, PHC2, SMARCC2, SNCA, BRPF1, DNAJC2, ING1, UHRF2, HPF1, SIRT1, TSPYL2, YEATS2, TNKS, KMT2C, SBNO1, ATAD2B, CTSL, PWWP2A, MORC4, SAMD11, SMARCC1, ZZZ3, PHC3, RNF8, KDM5B, HAT1, TP53BP1, CHD1, RBBP7, DAXX, PRMT7, PHF19, CHD5, KAT6A, TRIM24, TTLL12, L3MBTL4, JAK2, MYSM1, SFMBT2, NAP1L5, CDYL, SAP30L, CHAF1B, PRMT6, ING2, NAP1L1, KMT2A",-0.0335453840873653,0.0269242449224419,0.613854547499818,0.024,0.627572602739726
